Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion,EmailEngagement,SiteEngagement,IncomePerClick,AdSpendPerClick,ClickToConversionRate,TotalInteractions
27,Male,139191,Email,Consideration,8424.364897412766,0.1732929936221926,0.1272579643900992,31,9.957186690109156,11.57670959948079,28,9,8,4,2351,1,17,3573.4152209154795,118632.77182819379,7180.103301738,0.10846222135634523,80
40,Female,63677,PPC,Retention,1741.2594836643668,0.0572895104740448,0.0966745460198504,34,1.0378589074843352,2.763132559806216,0,4,5,0,4486,0,9,97.50321915166572,60226.64499097307,1646.908880126559,0.09143621029258632,43
47,Female,21833,PPC,Conversion,2157.555577819438,0.1041823181583154,0.1827740144160492,24,4.7572361342997205,10.12913721366524,57,0,2,2,4389,1,2,1156.4807414910786,19773.00273782289,1953.9849011692759,0.16552883650672934,85
27,Male,80878,PPC,Retention,5106.68918798065,0.1265883642621666,0.0690640807426053,0,4.010581423816787,11.142976922863188,48,13,5,5,453,1,18,0.0,71790.19646006127,4532.8793994114785,0.061303740508483986,71
53,Male,52160,SEO,Awareness,2739.9714516757867,0.0942956033972387,0.0695006291046201,0,1.272056293429837,4.219432138326358,67,0,2,1,1969,0,2,0.0,47665.36559049436,2503.8677329686334,0.06351175028836406,70
27,Male,131201,Social Media,Awareness,1760.4344634158394,0.1802967951963888,0.1265165945484676,4,2.805483727742561,1.670623322271942,74,8,6,0,2646,0,14,18.7476261832846,111159.32919073084,1491.518464322291,0.10719049230953523,92
20,Male,66972,Email,Consideration,2552.9283095243118,0.1591137935256232,0.1560732721619211,2,6.975579879834454,14.593963865228968,27,3,1,0,4849,0,4,203.6027214106445,57778.62395744109,2202.482900112151,0.1346487920631159,33
68,Male,50608,Referral,Conversion,1756.1189190047812,0.2087317615015279,0.1779799136719413,7,9.490851912055447,4.457569061157912,64,7,7,9,2263,1,14,296.1428949304684,41868.677246582,1452.86073795502,0.14724516997125034,94
49,Male,103140,Social Media,Retention,2814.356652776002,0.097058793252529,0.050477279700119,21,1.162227098299467,10.663912298222536,25,9,9,0,3176,1,18,260.27164478454677,94015.01599947385,2565.365384321907,0.04601146265868338,64
60,Female,81854,Email,Retention,9363.328843306868,0.0462374878475671,0.0406442718792648,32,1.4261753950836331,11.588778988931953,43,15,4,0,447,0,19,528.8842064984619,78236.53897969084,8949.525277066989,0.03884803627413752,94
38,Female,20218,PPC,Conversion,1401.2348580812263,0.1366755136596625,0.1749050835449151,26,6.686432669487492,9.559847790471318,85,3,4,3,991,1,7,1661.9532431199161,17786.95833334681,1232.748344837467,0.153874242422789,121
33,Male,104930,Referral,Awareness,455.2088497096055,0.2725652210788255,0.0153868003475213,45,7.561192742589608,5.823679533549838,28,9,7,7,1498,1,16,1981.5283540910102,82455.49875317581,357.7096420438861,0.012091168368154081,96
24,Male,77564,Email,Conversion,3108.1461738619223,0.1486408522898782,0.1145112698733475,11,8.314313671409106,1.0931204947783733,50,4,1,4,618,1,5,99.97401341656646,67526.76421474296,2705.9338588434007,0.09969284101733196,70
37,Female,114165,Referral,Consideration,5982.898039888317,0.2298860699899612,0.0590282653208032,29,4.095791657093232,6.4681351043381285,20,0,0,4,2730,1,0,768.271880121699,92825.67124362329,4864.595336003075,0.04799490518766914,53
52,Male,128988,Social Media,Conversion,9159.947947845205,0.1344929756712484,0.1141685571307735,25,8.844189438783072,7.779848819093742,90,3,3,6,3331,0,6,1720.1614190289456,113696.6052378432,8074.045537765903,0.10063399208198982,127
36,Female,97918,Referral,Consideration,2791.160797846557,0.0889933763551532,0.0399447372702198,7,7.919559804808358,8.038524043983351,73,13,6,8,4694,1,19,445.6310033610126,89916.06572275975,2563.06499052229,0.036680422615529874,107
67,Female,140913,Referral,Retention,3899.680816684847,0.2676487808100528,0.0174087560513542,29,7.243209377390995,10.00822744192696,42,4,4,4,4358,1,8,2102.2589188943903,111160.91628309996,3076.310154452145,0.013733106768129938,83
66,Female,99114,PPC,Consideration,2255.613324875673,0.1906010130507897,0.0100590923804721,44,1.1611493862613256,10.602054440244768,86,7,3,7,2935,1,10,541.6650362815725,83247.03146861165,1894.5165510114098,0.008448751739843337,147
18,Female,134510,Social Media,Conversion,7724.852795937764,0.1683628613712468,0.0246718456553794,36,3.770216610398194,13.531825997136854,63,10,9,3,1552,1,19,1836.644945163245,115126.90487451183,6611.689785202095,0.021116595255709632,121
26,Female,40113,Referral,Awareness,7182.000108052069,0.2314337403875998,0.1024902186418191,44,4.2778927306305,10.819372891745626,45,17,6,7,272,1,23,2036.5011323174895,32574.225217650957,5832.226186844206,0.0832283664808143,119
35,Female,48634,Referral,Consideration,5811.368445094211,0.015481210926111,0.1487548297744749,28,7.78072584302328,2.8478327107427504,10,11,6,3,3015,1,17,620.4297559343285,47892.56509792649,5722.7729893636215,0.14648703311685268,58
59,Female,99941,SEO,Retention,8567.987166150158,0.0893795838939,0.0467711543926795,18,8.854573417002303,8.966970164566515,72,1,3,0,63,0,4,1429.1765217040218,91741.20892074084,7865.015365465704,0.04293375338052487,94
40,Female,82134,Referral,Consideration,755.6867858087535,0.212769284048031,0.1888954073957086,16,1.0377496488201023,8.296042945132779,92,5,1,1,4141,0,6,137.74745044652846,67724.34054880559,623.1084475411441,0.15575543500343755,115
20,Male,135530,PPC,Conversion,559.0448712551363,0.0347614323607579,0.0533450671907193,34,7.709359572812906,5.694898038645723,52,12,2,4,4688,1,14,1492.7365681545127,130977.05013105764,540.2645032678716,0.05155301069640286,104
48,Male,66162,Social Media,Conversion,3377.3015115327744,0.0317122887981064,0.0743201118840084,33,6.172835402170673,4.315826505471121,46,0,1,1,899,0,1,879.1492592057564,64128.343452296605,3273.4916005189416,0.07203569511669541,81
24,Female,78568,Referral,Conversion,8430.0648502192,0.1466179572442634,0.0513029296048736,6,6.0904116969034,9.70621414437828,10,7,6,2,924,0,13,354.68904094542415,68521.51538671803,7352.11305296464,0.044742827618165906,31
56,Female,58570,PPC,Consideration,1693.328448004723,0.1221395687908051,0.1482515023162393,39,2.8185306370802725,4.023140546093583,75,15,2,5,4726,1,17,442.2344505713403,52194.933347831095,1509.0176793510807,0.13211502957336413,136
42,Female,84067,Social Media,Retention,4763.087209184955,0.2643925686412677,0.0202257994542407,35,2.328248649388773,11.83682275016062,25,12,4,1,365,0,16,964.5673303390518,66488.05290776065,3767.09522605264,0.015996455496393495,77
56,Male,23223,PPC,Conversion,6606.051664865172,0.2926405364845567,0.1400848406719014,36,8.43885815017036,7.692063217593754,92,12,8,2,158,0,20,2336.8402935150007,17965.55140004883,5110.5094404906085,0.10837107201734038,150
59,Female,33829,Email,Consideration,3663.864812828909,0.233643630725244,0.0126837175373284,44,8.63456269005339,4.884768849829667,31,4,2,6,1065,0,6,1855.825085852067,27422.01974496666,2969.95398150353,0.010281508550302972,87
68,Male,65302,Email,Awareness,2982.6628410142603,0.0186294158611373,0.1490626360922505,3,8.51350274932938,1.8918564867372267,14,4,4,7,1152,0,8,48.318976203522006,64107.71079568172,2928.113791503608,0.14633647307959854,32
20,Female,105151,Email,Consideration,6357.253312560381,0.0551787258793402,0.0866829814719157,17,3.3431145908260427,6.797023212419854,24,16,4,9,3055,0,20,386.29486708560995,99652.31237236301,6024.811869915708,0.08215004657118903,70
62,Male,44630,Email,Consideration,8896.08007191435,0.1080617972409038,0.0879156101668067,30,4.414045633078544,10.58114318837834,40,16,5,4,4499,1,21,1401.1694665092057,40277.53696691791,8028.505354183106,0.07934179337805738,95
48,Female,109364,Social Media,Consideration,9197.56614717388,0.0809934539105957,0.11002571205722,35,8.284539260965143,5.775362655393534,76,3,8,3,354,1,11,1674.6176532721872,101169.90033969718,8508.438338734448,0.10178203360916907,125
31,Female,31447,SEO,Awareness,3742.430739886969,0.272917768380234,0.1986339025825394,30,7.923728049019699,3.1445108998075826,84,12,1,6,1842,1,13,747.4874765176054,24704.659469099697,2940.0412444938593,0.1560461386561503,133
46,Male,41305,Referral,Awareness,4790.49366808952,0.0874267233570996,0.1957895343113798,32,3.7923275378655257,6.89557540217961,10,1,2,0,1172,0,3,836.8089755876442,37984.16859986976,4405.348484815902,0.18004848520453784,45
66,Female,135925,Referral,Awareness,2918.5230214850926,0.2071049873292504,0.0246596070425412,6,1.8951699604531704,1.4709076919124175,98,12,3,9,1765,0,15,16.725720433871523,112604.12426986772,2417.7872282198064,0.02042871771833301,128
67,Female,65785,Social Media,Conversion,7652.231288527059,0.1785553265251987,0.1177035013285442,7,6.520680661066861,7.554428477322406,49,8,8,1,4777,1,16,344.8201097424229,55818.338366818665,6492.891013516154,0.09987100196269622,73
35,Female,80197,SEO,Consideration,2042.2957880466283,0.0269385340462645,0.1232325205572345,39,1.7100219717571588,3.472886426682001,38,3,3,5,4556,0,6,231.60977170669372,78093.28147811722,1988.7225187662705,0.11999989918742573,88
45,Female,55972,SEO,Awareness,7254.022157320001,0.083025001631625,0.0157266983750274,38,5.447257523959778,6.134174721060454,79,2,8,1,612,0,10,1269.7483172980562,51681.1707169047,6697.926775828348,0.014521085248571763,128
20,Female,78348,Email,Awareness,1197.0348680826914,0.0712954864715581,0.1892229348576783,39,2.085511700499664,1.7765389727950047,50,10,0,1,1973,0,10,144.49471975214783,73133.88415184,1117.3713351722142,0.1766300122115767,100
25,Male,67731,Email,Retention,8668.612988275452,0.0834623427096873,0.1154401916417375,7,5.793466574946025,14.525764711904491,9,3,2,8,142,0,5,589.081726337644,62513.478623177645,8000.843819449846,0.10654748863077892,29
58,Male,117393,SEO,Conversion,9935.375534950525,0.0176001184268045,0.1202032778496219,34,9.706490800839177,5.742376095184727,69,16,3,7,51,0,19,1895.1029052575575,115362.60449879657,9763.536142576788,0.11812427659251307,129
22,Male,102049,Social Media,Retention,9640.858662518902,0.0296317420334936,0.1165634237779287,18,7.086222655286816,3.4597182676930776,45,4,8,9,431,0,12,441.2940114498542,99112.13478952787,9363.40467075974,0.11320884838662729,84
64,Female,133682,SEO,Retention,3888.12273730032,0.1180764346594661,0.1764443053847364,38,3.5360434742008264,13.852904031010825,13,4,3,2,2858,0,7,1861.4098941082739,119564.276516315,3477.510675273762,0.15781059318943277,60
62,Male,69515,Referral,Retention,9539.612791453324,0.2885539370032511,0.021049830935178,23,3.4692204600110568,6.852578332202876,93,1,8,4,595,1,9,546.7814139398532,53948.07155815986,7403.347673314552,0.016336010725428323,129
69,Male,58653,Referral,Retention,712.5304328283091,0.0134790369281759,0.1838338959436825,0,1.2690006442068404,1.8524949510089672,2,15,0,9,658,0,15,0.0,57872.92865748409,703.0539427711965,0.1813889476203449,26
48,Male,99697,Referral,Awareness,501.9916974039159,0.0850047786817471,0.1735798051895231,35,9.823027092835558,3.49879716281518,37,5,4,9,3125,1,9,1202.9072762934393,91886.23124879623,462.66312118350567,0.15998068266613358,90
63,Female,122067,PPC,Consideration,503.0010187639597,0.0866362222751222,0.1287485783332578,19,7.548907768923026,2.92685662099793,89,7,8,0,282,0,15,419.7968430107263,112334.7422971275,462.8973417716664,0.1184836062833366,123
19,Female,122755,Social Media,Conversion,199.62768356371603,0.2043360299722779,0.0314751775303504,45,1.8732616140587075,13.784094414216252,81,5,0,0,3214,0,5,1161.9546727820557,101927.53263624078,165.75746186744175,0.026134879923068413,131
66,Female,83190,SEO,Awareness,6906.8117365811495,0.0426399206391698,0.0290884430880759,33,1.3973338647483375,9.051046756975186,21,17,8,1,874,0,25,417.36202678308746,79787.85230955094,6624.349979182712,0.027898838815076064,80
48,Female,60888,PPC,Retention,4289.431029187256,0.0172479110633261,0.0497039986807953,38,6.46458374169674,10.170253402409038,17,14,0,9,2422,1,14,2498.3652821776777,59855.615664380144,4216.701732720716,0.048861244284925456,78
48,Male,63805,Email,Conversion,7026.096901608482,0.0498597719836486,0.0439030311857474,9,2.143217181055099,4.379240006543096,66,17,2,7,343,0,19,84.47096179788306,60774.783168845664,6692.4146339401905,0.041817995466951925,101
36,Male,97081,PPC,Retention,3026.295427727188,0.1410008060144323,0.1535036412617386,47,2.6537812759855552,11.799530376132866,0,4,0,5,1432,1,4,1471.7285205473972,85084.07661788457,2652.316643226726,0.13453420931220356,56
38,Male,83058,Social Media,Awareness,2203.6202924852005,0.0988565304819084,0.0113585962203242,43,9.445912240807557,14.51454982989244,36,2,6,1,213,0,8,5895.436048043666,75585.8455549011,2005.375798712133,0.010336741790434496,88
40,Female,32437,Referral,Awareness,8550.666313804788,0.2137990809598201,0.1410273562007054,27,2.199167783212548,13.484140916907345,62,2,3,3,4565,1,5,800.6549837965399,26723.533168562146,7044.548350657252,0.11618673832673117,97
56,Male,65630,Social Media,Retention,7514.068415414189,0.1995589117224044,0.1355983885163386,32,2.8996770716795712,7.100794511389452,35,7,0,4,3864,1,7,658.8803531322924,54711.77726966673,6264.026169940252,0.11304020768903934,78
33,Female,23991,Social Media,Consideration,8448.229205595266,0.04641995990176,0.1059636631936428,20,8.012038903482459,7.032261543529362,37,17,7,8,1832,0,24,1126.8550613244172,22926.741575392276,8073.459537591773,0.10126303707317555,89
47,Female,47937,PPC,Awareness,5500.476001229568,0.2792391244711001,0.0544137066704694,21,1.7947723864397087,1.8931096645927608,3,15,5,0,4780,1,20,71.35171996077774,37473.0565091335,4299.802824982963,0.04253599317716825,44
24,Male,37544,Email,Retention,1074.0992575504497,0.2069857835697608,0.1625577075897235,48,6.974503681637939,8.281489111748016,97,11,0,1,4882,1,11,2772.44526236789,31105.585924103016,889.9021613773377,0.1346807143899786,157
27,Male,122476,Email,Conversion,7314.216175556327,0.0484664769677144,0.134867902480722,34,9.014592827013324,8.402439313415961,81,4,6,2,3915,1,10,2575.3153515805657,116814.41676057654,6976.108760968573,0.1286334903818532,127
47,Male,137218,Referral,Consideration,6239.12872046939,0.2590544518086926,0.0241757247819264,44,3.56580435867412,4.001789648126275,25,15,7,2,1043,1,22,627.8623546705684,108984.96074008531,4955.408172781233,0.019201492633775134,93
66,Male,43952,Email,Awareness,2962.734103778574,0.2421345951520284,0.0336999409741621,48,3.821493751095181,14.712059788505137,10,0,1,4,258,0,1,2698.658138280531,35384.24915588201,2385.195706924141,0.027130667727709067,63
23,Male,124987,PPC,Awareness,1224.9755085272695,0.2542499303319533,0.0736770304375099,38,5.102423879036315,12.773462935996132,57,3,5,4,3539,1,8,2476.6736474992554,99650.79285826276,976.6598178746273,0.05874190514645699,107
41,Female,104816,Social Media,Retention,2162.283628657529,0.239495851257772,0.1490424432696745,7,1.6491288926617709,14.45837398736177,16,11,0,0,3649,0,11,166.90605598427365,84563.41333747789,1744.4863784443994,0.12024440672264812,34
43,Female,102864,PPC,Conversion,9612.656124610594,0.1585225375038183,0.0440969970973,4,7.491726583655289,4.858765441124604,15,11,8,9,1747,1,19,145.60216887607527,88788.95029667126,8297.34063294294,0.03806313271411404,47
19,Female,101454,Social Media,Consideration,5881.188184647745,0.2846840750118761,0.143598870797052,49,7.587529359641064,14.265188808270644,46,1,2,2,4647,1,3,5303.639406275254,78971.94491109584,4577.925654284597,0.11177757519546158,100
23,Male,115018,PPC,Consideration,4119.249181686524,0.1796167681247425,0.0465667188662553,0,5.378574887876347,2.0416725133785065,20,3,6,9,2124,0,9,0.0,97504.54817868191,3492.023251106346,0.039476141849257726,38
52,Female,56288,Email,Retention,1091.4764692934637,0.0691052559634652,0.0332109853585189,42,4.242034775141658,3.0724907624219533,60,10,1,5,3896,0,11,547.4117317408081,52649.63359409725,1020.9251738359827,0.03106428031596341,118
66,Male,33714,Referral,Retention,5393.279611014554,0.0265283135108773,0.0837928445127513,44,5.344313790360919,3.2855374596924425,11,5,1,2,1048,1,6,772.5934988015948,32842.737561415306,5253.902439932462,0.08162740706699798,63
23,Female,71425,Email,Conversion,993.502340663852,0.2885615949314616,0.1909839505319713,37,1.302710361451798,4.158267537390293,80,5,2,1,4137,0,7,200.4296736459385,55430.02389714951,771.0165696166789,0.14821483992942514,125
24,Male,146117,Email,Retention,5551.075706671626,0.0841903243186414,0.171732167952949,42,5.352128643737239,9.10014975439359,15,10,9,3,4805,1,19,2045.61723083711,134770.61796491046,5120.01959633812,0.15839669853249605,79
54,Male,75211,Social Media,Retention,6615.481767723402,0.0309468952609584,0.0743783418795376,7,4.650028525620838,6.599339037312104,21,16,9,0,3428,0,25,214.8098034162111,72953.32120958783,6416.8986764821275,0.07214565776514666,53
34,Female,33783,Email,Consideration,2842.070973022325,0.1192214135740557,0.0675993910247093,48,4.469357626867241,3.5110477297427223,81,10,8,9,1306,0,18,753.2221415625863,30184.376022720437,2539.3286248398545,0.060398586200063296,156
52,Male,97391,SEO,Awareness,7356.291925813445,0.2528906817624696,0.1455686440197089,19,9.76538104063858,7.373841020824195,32,4,8,1,2794,0,12,1368.158978727353,77733.03881787825,5871.455533107791,0.11618622928453279,64
30,Female,70840,Referral,Conversion,2540.7380589817226,0.2007212581461757,0.1272308655756388,19,4.761579090026372,9.27174209673681,17,19,9,4,1630,1,28,838.8145326228462,58997.87275305818,2116.0098913418365,0.10596203299679545,68
29,Male,125925,Email,Consideration,8425.326042469072,0.1381414659024776,0.1017320997124651,2,2.6564331501597955,13.826759546450427,42,13,7,6,2460,1,20,73.45972483695867,110640.90341366226,7402.705458752702,0.08938440673699352,70
